,last,status,title
1239,2.2,Success,莎貝爾給高爾的歌.txt
1240,2.2,Success,哪個國家對世界作出最多貢獻？.txt
1241,2.2,Success,一分錢如何讓我自覺像富翁.txt
1242,2.2,Success,山姆·理查茲：關於同理心的激進實驗.txt
1243,1.5714285714285714,Success,我們需要金錢來援助貧窮，一起來印鈔票吧！.txt
1244,2.2,Success,毒販致命的天才.txt
1245,2.2,Success,Sean Gourley 戰爭的數學模式.txt
1246,Failed,Failed,詹姆士．蘇洛維奇談論社群媒體.txt
1247,2.2,Success,Ueli Gegenschatz 的飛行裝極限跳傘.txt
1248,Failed,Failed,Mark Forsyth： 什麼是 snollygoster？一堂關於政治語言的課.txt
1249,2.2,Success,Jared Ficklin：新的角度欣賞音樂（在色彩和火的陪襯下）.txt
1250,2.2,Success,Alberto Cairo: 沒有人是塊廢物.txt
1251,2.2,Success,比爾•福特：交通癱瘓背後的未來.txt
1252,3.0,Success,如何運用泥土…和社群蓋房子.txt
1253,2.2,Success,Rives 談凌晨四點鐘.txt
1254,2.2,Success,Stefan Sagmeister: 休假的力量.txt
1255,2.0,Success,Jonathan Haidt: 共同的威脅可以如何來建立共同的 (政治) 基點.txt
1256,2.2,Success,Mikko Hypponen: 打擊電腦病毒，捍衛網路安全.txt
1257,2.2,Success,該在何時採取立場——又在何時放下？.txt
1258,2.2,Success,比爾·蓋茲︰老師們需要真正的反饋.txt
1259,3.142857142857143,Success,勞倫斯雷席格：我們身為人民及我們必須恢復回的共和.txt
1260,Failed,Failed,什麼造就美好人生？為時最長有關幸福的研究成果.txt
1261,2.2,Success,Rebecca Onie: 如果健保制度真的讓我們健康？.txt
1262,2.2,Success,Bryan Stevenson：我們需要談談不正義.txt
1263,2.2,Success,“刻意無視”的危險.txt
1264,Failed,Failed,我們如何讓作物在無水狀態下存活.txt
1265,Failed,Failed,你的電子郵件夠隱密？仔細再想想.txt
1266,2.2,Success,米托的自我教育新實驗.txt
1267,3.3,Success,夏爾基：網際網路（將來）如何改變政府.txt
1268,2.2,Success,比爾．蓋茲：州政府預算如何摧毀美國的學校.txt
1269,2.4,Success,彼得沃德所發表的大滅絕.txt
1270,2.2,Success,內森‧沃夫 (Nathan Wolfe) 的叢林病毒獵殺之旅.txt
1271,2.2,Success,Geoffrey West:有關都市和企業集團的驚奇數學.txt
1272,2.2,Success,湯尼波特:給男人的忠告.txt
1273,2.2,Success,Freeman Hrabowski: 大學科學教育成功之四大要素.txt
1274,Failed,Failed,Patricia Kuhl ：嬰兒的語言天分.txt
1275,Failed,Failed,Joshua Foer： 每個人都能表演的記憶壯舉.txt
1276,1.6,Success,Afra Raymond: 貪汙的三個迷思.txt
1277,4.75,Success,Dave Eggers的TED Prize 願望:從前有一間學校.txt
1278,Failed,Failed,不用手術卻能治療心臟病的新方法.txt
1279,2.2,Success,Thomas Insel: 邁向瞭解精神疾病之新途徑.txt
1280,2.2,Success,把香蕉變成鍵盤！.txt
1281,3.6666666666666665,Success,亞當·斯维基的收藏品.txt
1282,Failed,Failed,會不會我們對糖尿病有錯誤的觀念？.txt
1283,2.625,Success,卡爾 歐諾爾 讚賞慢活.txt
1284,2.75,Success,沙沙·維奇尼克 — 自由媒體投資.txt
1285,2.2,Success,Paul Conneally: 數位人道主義.txt
1286,2.2,Success,蘇克拉‧波絲：教育孩子，一個一個來.txt
1287,2.2,Success,非洲如何可以繼續崛起.txt
1288,2.2,Success,Shirin Neshat：流亡中的藝術.txt
1289,2.2,Success,接受勝利之前的時刻.txt
1290,4.909090909090909,Success,James Stavridis: 一位海軍上校對於全球安全的看法.txt
1291,2.2,Success,Rachel Botsman談合作消費.txt
1292,Failed,Failed,連結自殺與生命的橋樑.txt
1293,2.2,Success,我對一切說「好」的一年.txt
1294,Failed,Failed,Chimamanda Adichie: 單一故事的危險性.txt
1295,2.2,Success,凱勒．雷納度 : 用你的手機來推動的迷你機器人.txt
1296,2.2,Success,傑佛瑞·卡納達：我們失敗的學校。受夠了！.txt
1297,Failed,Failed,我是如何向基因專利行業宣戰—並且贏得勝利.txt
1298,2.2,Success,賴利布里安談他的樂觀主義.txt
1299,Failed,Failed,義肢的疼痛問題.txt
1300,2.2,Success,彼得·瑞因賀特談麵包.txt
1301,2.2,Success,Diana Laufenberg: 如何學習? 從錯誤中.txt
1302,2.2,Success,喬許‧克萊因 (Joshua Klein) 揭露烏鴉過人的智慧.txt
1303,2.2,Success,Garik Israelian:星星裡面是什麼？.txt
1304,2.2,Success,隱私權為什麼重要?.txt
1305,3.1333333333333333,Success,阿米克林：診斷自閉症的新方法.txt
1306,Failed,Failed,我寫給角色扮演的情書.txt
1307,2.2,Success,Tyler DeWitt: 嘿科學教師們— 使學習有趣些吧.txt
1308,Failed,Failed,Dan Pallotta: 我們對慈善的思想是完全錯誤.txt
1309,2.2,Success,伍耶克說明三種大腦創造意義的方法.txt
1310,Failed,Failed,Jay Bradner:開源癌症研究.txt
1311,2.2,Success,如何製作一部做不出來的電影？.txt
1312,2.2,Success,喬安•庫吉拉莫丁帶我們遊覽全像球.txt
1313,2.2,Success,Laura Snyder: 《哲學早餐會》的故事.txt
1314,2.2,Success,Robert Gupta: 音樂及醫療之間.txt
1315,2.2,Success,Mark Shaw: 一項乾燥技術的展示.txt
1316,3.0,Success,Peter Donnelly：被統計愚弄的陪審團.txt
1317,3.588235294117647,Success,鄧尼斯-範-恩格勒斯多普為蜜蜂求情.txt
1318,2.2,Success,重建底特律的新視界.txt
1319,2.2,Success,Dale Dougherty: 我們都是製造家.txt
1320,2.2,Success,我們期待世界有多平等？答案讓人大吃一驚.txt
1321,Failed,Failed,什麼讓我們生病？看看上游吧！.txt
1322,3.6666666666666665,Success,911的療癒: 兩位媽媽所找到的原諒和友誼.txt
1323,2.2,Success,Regina Dugan: 從 20 馬赫超高速滑翔器到蜂鳥飛行器.txt
1324,2.2,Success,Eythor Bender 展示人形外骨骼.txt
1325,2.2,Success,家在何方？.txt
1326,2.2,Success,Daniel Wolpert 談論大腦存在的真正原因.txt
1327,Failed,Failed,二十歲的人生不能等到三十才開始.txt
1328,Failed,Failed,性侵受害者想要的通報系統.txt
1329,2.2,Success,我如何使用聲納在世界裡前行.txt
1330,2.2,Success,用新的大膽方法為藥物研究融資.txt
1331,2.2,Success,玻爾·亞瑞旦多: 我的故事，從幫派之女到明星教師.txt
1332,3.5,Success,大衛·馬可雷之《鴿子的羅馬》.txt
1333,2.2,Success,賽斯．高汀:部落的領導.txt
1334,2.2,Success,Robert Wright 談樂觀主義.txt
1335,2.2,Success,保羅羅默（Paul Romer）的先進概念：特區市.txt
1336,2.8333333333333335,Success,駭客：網路之免疫系統.txt
1337,Failed,Failed,戴維德博卡特：認識網e-病人戴維.txt
1338,1.96,Success,無人車如何認路？.txt
1339,Failed,Failed,一個充滿生命力的水底美術博物館.txt
1340,2.2,Success,.txt
1341,2.2,Success,奇普‧康利：生命裡的不凡.txt
1342,Failed,Failed,Peter van Uhm: 爲何我選擇槍枝.txt
1343,3.142857142857143,Success,Ellen 't Hoen: 藥物專利聯盟，拯救生命.txt
1344,2.2,Success,尋找弄斷我脖子的人.txt
1345,Failed,Failed,Vicki Arroyo: 迎戰新氣候.txt
1346,2.2,Success,山迪．穆蘭納森：為解決社會問題再加把勁.txt
1347,2.2,Success,Anthony Atala：列印人類腎臟.txt
1348,Failed,Failed,杰•渥克 (Jay Walker) 談世界的英語狂熱.txt
1349,Failed,Failed,自閉症──所知的（和未知的）？.txt
1350,2.2,Success,維蘭努亞•拉瑪錢德朗：一探神經元 何以築文明.txt
1351,2.2,Success,玩遊戲，想出新點子.txt
1352,2.2,Success,我如何捍衛法治.txt
1353,1.5714285714285714,Success,提高柏金遜症病人生活品質的小設計.txt
1354,2.2,Success,勞爾·米都（Raul Midon）演奏《人人》和《世界和平》.txt
1355,Failed,Failed,老鼠、雷射光和被操縱的記憶.txt
1356,Failed,Failed,李威廉：我們能藉著飲食餓死癌症嗎？.txt
1357,2.2,Success,葛瑞芬 談日常發明.txt
1358,2.2,Success,Jamie Heywood﹕我弟弟給我的靈感.txt
1359,Failed,Failed,優質工作的快樂秘訣.txt
1360,Failed,Failed,Bill Gross 分享他所發現的新能源.txt
1361,2.2,Success,Pawan Sinha 之大腦如何學會看.txt
1362,Failed,Failed,提摩西佩斯特羅：為人設計，不為獎項設計.txt
1363,2.2,Success,Marcin Jakubowski 談文明的資源共享藍圖.txt
1364,2.2,Success,伊迪斯威德：我們如何找到巨型烏賊.txt
1365,2.1333333333333333,Success,Hadyn Parry (海頓·派瑞) ：改變蚊子的基因以對抗疾病.txt
1366,Failed,Failed,"亞瑟 班傑明 表演 ""數學魔術"".txt"
1367,2.2,Success,愛德華多 派希：管理城市的四大原則.txt
1368,2.2,Success,大衛卡麥隆：新時代的政府.txt
1369,Failed,Failed,為什麼隱私很重要.txt
1370,2.75,Success,論如何在核攻擊中存活.txt
1371,2.2,Success,成為領袖的關鍵.txt
1372,Failed,Failed,為什麼我在街上和在空中彈琴.txt
1373,2.2,Success,Howard Rheingold 談合作.txt
1374,3.6666666666666665,Success,Frans Lanting 展示抒情詩般的大自然照片.txt
1375,2.2,Success,為什麼頭盔竟無法防止腦震盪發生 — 怎麼可能.txt
1376,2.2,Success,Michael Dickinson 談果蠅如何飛行.txt
1377,2.2,Success,Dean Kamen談發明與給予.txt
1378,Failed,Failed,Dan Phillips 使用再生材料建造有創意的房子.txt
1379,2.75,Success,Paul MacCready 用太陽能之翼翱翔.txt
1380,2.2,Success,我們能夠用雷射光治療愛滋病嗎？.txt
1381,Failed,Failed,拉利 史密斯: 為什麼你無法成就偉大的事業.txt
1382,2.7777777777777777,Success,James Nachtwey對抗廣泛抗藥性肺結核病.txt
1383,Failed,Failed,學生貸款如何剝削學生.txt
1384,2.2,Success,探秘火星，解開地球生命之謎.txt
1385,Failed,Failed,如何保護好高速發展的城市免於殞落？.txt
1386,2.2,Success,愛，沒有條件.txt
1387,2.2,Success,莉姿·科爾曼呼籲重構博雅教育.txt
1388,2.2,Success,塞伊．歐耶索拉醫生介紹奈及利亞的醫院.txt
1389,Failed,Failed,恐怖主義沒有成為頭條的那一面.txt
1390,2.2,Success,在生命終點，真正重要的是什麼?.txt
1391,2.2,Success, 然後呢？.txt
1392,2.2,Success,Quixotic Fusion: 與光共舞.txt
1393,2.2,Success,Lalitesh Katragadda : 建立地圖，對抗疾病，建設經濟.txt
1394,1.5714285714285714,Success,Billy Graham (葛理翰) 談科技、信仰、苦難.txt
1395,2.75,Success,湯瑪士斯韋茨(Thomas Thwaites): 如何製造烤麵包機—從零開始.txt
1396,2.2,Success,John Hunter 談世界和平遊戲.txt
1397,2.2,Success,"Hasan Elahi: 聯邦調查局, 我在這裡！.txt"
1398,2.2,Success,Kaki King演奏 “粉紅噪音”技驚全場.txt
1399,Failed,Failed, John 談成功的 8 個祕訣.txt
1400,Failed,Failed,本•卡梅隆——表演藝術真正魅力之所在.txt
1401,2.2,Success,馬克‧彼特曼 - 我們吃的有何不妥.txt
1402,2.7777777777777777,Success,夢幻少年演奏香草藍調.txt
1403,Failed,Failed,Lucien Engelen：群眾外包看顧你的健康.txt
1404,2.2,Success,克林·鮑威爾: 小孩子需要結構.txt
1405,2.2,Success,希瑟‧奈特：機器人喜劇表演.txt
1406,4.0,Success,Munir Virani: 我如何愛上禿鷹.txt
1407,2.2,Success,凱利．福勒：一次一粒種子，保衛食物的未來.txt
1408,Failed,Failed,當你混合用藥時會發生什麼事？.txt
1409,1.8333333333333333,Success,怎麼修補一個失敗的教育系統而并不使用額外的財力.txt
1410,2.2,Success,Kevin Bales: 如何戰勝現代奴隸制度.txt
1411,2.2,Success,Carolyn Porco 問道，土星的衛星上可能有生命存在嗎？.txt
1412,2.2,Success,Yoav Medan: 超音波手術 — 不用開刀的治療.txt
1413,2.2,Success,史賓賽‧韋爾斯: 建立全體人類的族譜.txt
1414,2.2,Success,Mike Rowe 工作萬歲 - 無分貴賤.txt
1415,3.076923076923077,Success,Chris Anderson 介紹他的TED願景.txt
1416,2.2,Success,諾曼．福斯特-建立綠色的環保未來.txt
1417,1.8333333333333333,Success,潘妮洛普‧波士頓表示火星可能有生命存在.txt
1418,Failed,Failed,Majora Carter談都市更新.txt
1419,3.6666666666666665,Success,像指紋一樣獨特的智能聲音.txt
1420,2.2,Success,麥可．麥克丹尼爾：便宜又實用的災害避難所.txt
1421,3.6666666666666665,Success,Tim Berners Lee: 公開資料遍布世界的一年.txt
1422,1.8333333333333333,Success,用手進到電腦中擷取畫素.txt
1423,Failed,Failed,新權力的模樣.txt
1424,Failed,Failed,靜觀的技藝.txt
1425,2.2,Success,Morley歌唱“希望的女人”.txt
1426,2.2,Success,Jonathan Haidt 討論自由和保守主義的道德本質.txt
1427,Failed,Failed,理察·道金斯向宗教宣戰.txt
1428,3.0,Success,大衛‧亞格斯：癌症戰爭新策略.txt
1429,2.2,Success,Jessica Green: 我們過濾掉錯的微生物嗎？.txt
1430,2.2,Success,John Gerzema:金融危機後的消費行為.txt
1431,Failed,Failed,我們真的能兼顧一切嗎？.txt
1432,2.2,Success,Jamil abu-Wardeh: 邪惡軸心國喜劇巡演.txt
1433,2.2,Success,貧窮不是我們所想的那樣.txt
1434,Failed,Failed,超越死亡的生命.txt
1435,2.2,Success,自閉症如何讓我尋到自我.txt
1436,Failed,Failed,.txt
1437,2.2,Success,Edward Tenner談無心插柳.txt
1438,2.2,Success,居芙洛：試圖為對抗貧窮，實驗出不同的路.txt
1439,2.2,Success,0.txt
1440,2.2,Success,蓋-菲利普 戈斯坦：網路戰爭如何影響我們真實的世界.txt
1441,Failed,Failed,如何建造一台資訊時光機.txt
1442,Failed,Failed,關於 CRISPR，你該知道什麼？.txt
1443,2.2,Success,國安局回應斯諾登的 TED 演講.txt
1444,2.2,Success,提姆．哈福：試驗、錯誤以及上帝情結.txt
1445,Failed,Failed,述說不為人知故事的勇氣.txt
1446,2.2,Success,Jonathan Haidt：宗教信仰，進化論，與自我超越的狂喜.txt
1447,2.2,Success,對這些女性而言，讀書是危險行為.txt
1448,2.2,Success,展現地球美麗與脆弱的畫作.txt
1449,2.2,Success,賴瑞萊席格談法律如何箝制創造力.txt
1450,2.2,Success,我與類星體、躍變體和宇宙的戀愛史.txt
1451,3.0,Success,彼得·赫什伯格解析電視與網路.txt
1452,2.75,Success,Ernesto Sirolli: 想要幫助人嗎? 閉上嘴，然後聽吧!.txt
1453,2.2,Success,透過居家小物，打造如海洋生物般的絢麗發明！.txt
1454,2.2,Success,Georgette Mulheir：孤兒院的悲劇.txt
1455,Failed,Failed,一瞥漫遊者生活.txt
1456,2.2,Success,Dan Gilbert談我們對期望的誤解.txt
1457,Failed,Failed,保護雨林戰爭中的充滿希望的教訓.txt
1458,2.2,Success,薩拉 - 傑恩·布萊克莫爾:  青春期腦部的神奇運作.txt
1459,Failed,Failed,查爾斯·理姆： 你的大腦在即興狀態.txt
1460,2.2,Success,"我如何學會停止為""無用的""藝術擔憂，並愛上它.txt"
1461,Failed,Failed,神秘的球鞋市場──及其重要性.txt
1462,2.2,Success,"格蘭姆 希爾: 家當少一點, 快樂多一點.txt"
1463,Failed,Failed,Richard Baraniuk 談開放式學習.txt
1464,Failed,Failed,Richard Dawkins: 宇宙奇詭.txt
1465,2.3333333333333335,Success,大衛．洛克威爾為世貿遺址打造觀景平台.txt
1466,2.2,Success,Larry Lessig:重新評估音樂中的混音.txt
1467,Failed,Failed,我們對工作的想法已經不成立了.txt
1468,2.5,Success,Leah Buechley：怎樣「草畫」電路.txt
1469,Failed,Failed,如何克服偏見？勇敢走向它們.txt
1470,1.8333333333333333,Success,Bob Thurman說：人人皆可成佛.txt
1471,2.2,Success,羅拉·薩拉妮可: 電視的意識.txt
1472,2.2,Success,有效非暴力抗爭背後的秘密.txt
1473,2.2,Success,莫瑞‧蓋曼（Murray Gell-Mann）談語言的共祖。.txt
1474,2.2,Success,約翰·勞克司創: 讓自然引領人類的發展.txt
1475,Failed,Failed, 道: 從死囚身上學到的課.txt
1476,2.3076923076923075,Success,凱倫．阿姆斯壯的TED獲獎心願：仁愛憲章的誕生.txt
1477,2.2,Success,設計天才 查爾斯 + 蕾·伊默斯.txt
1478,Failed,Failed,無線網路要落伍啦！來看看未來的新科技：光頻網路.txt
1479,2.2,Success,瑞克．史莫蘭述說一個女孩的故事.txt
1480,2.2,Success,尋找巧合的魔術.txt
1481,2.2,Success,追風者的照片.txt
1482,2.2,Success,多雲偶爾跟快樂在一起.txt
1483,4.4,Success,Michael Specter: 否定科學的危險.txt
1484,Failed,Failed,種族醫學的問題.txt
1485,2.2,Success,David McCandless：資料視覺化的美麗.txt
1486,Failed,Failed,尋找恐龍的過程對我們在宇宙中的處境的啟示.txt
1487,2.2,Success,摩根‧斯珀洛克(Morgan Spurlock)：史上最成功的TED講座販售.txt
1488,2.2,Success,Edward Burtynsky 談人造風景.txt
1489,Failed,Failed,為什麼午餐阿姨是我們的英雄.txt
1490,2.2,Success,Tim Jackson 經濟的現實考驗.txt
1491,Failed,Failed,長期休業後如何重回職業軌道.txt
1492,2.2,Success,退訂之煩惱.txt
1493,2.2,Success,哈洛哈斯: 讓每顆燈泡都為我們傳輸無線資料.txt
1494,Failed,Failed,數學恆久遠.txt
1495,2.75,Success,Julian Treasure: 為什麼建築設計師應該要用他們的耳朵.txt
1496,Failed,Failed,微型衛星讓我們幾乎能同步看到地球變動.txt
1497,2.2,Success,雷‧庫茲威爾：一所迎接新紀元的大學.txt
1498,2.2,Success,希亞姆．桑卡爾：人類和機器合作的興起.txt
1499,Failed,Failed,當電腦比人類聰明時會發生什麼?.txt
1500,Failed,Failed,新美國夢.txt
1501,2.2,Success,托德 馬克弗和丹 埃爾西演奏新音樂.txt
1502,2.2,Success,讓利他主義成為你的人生指南.txt
1503,2.2,Success,Ed Boyden: 為神經元安裝發光的配備.txt
1504,2.2,Success,伍潔芳(Sheryl WuDunn)：本世紀最大的不公平.txt
1505,2.8125,Success,傑夫‧貝佐斯，談下個階段的網路創新.txt
1506,2.2,Success,阿富汗不為人知的光輝.txt
1507,Failed,Failed,不丹：不僅碳平衡──更達到碳負數的國家.txt
1508,2.8666666666666667,Success,Emma Teeling: 蝙蝠基因體的秘密.txt
1509,2.75,Success,Kirby Ferguson: 擁抱混搭(remix).txt
1510,Failed,Failed,怎樣才算是一個「真正的」單詞？.txt
1511,2.2,Success,傑沃克(Jay Walker)收藏人類想像的圖書館.txt
1512,2.2,Success,史拉奈倫博：一個治療失明的義眼.txt
1513,2.2,Success,James Nachtwey，將戰爭烙在照片上.txt
1514,Failed,Failed,日常音景的始料未及之美.txt
1515,2.2,Success,Marian Bantjes：設計精巧之美.txt
1516,Failed,Failed,傑夫•霍金斯談大腦科學將如何改變電腦.txt
1517,2.2,Success,瑞夫斯TED2006大匯串.txt
1518,2.2,Success,萊維斯的一個有關混合情緒符號的故事.txt
1519,2.2,Success,湯姆•香農 (Tom Shannon) 的抗地心吸力雕塑.txt
1520,2.2,Success,Pete Alcorn展望2200.txt
1521,2.2,Success,Karen Armstrong ：讓我們復興恕道.txt
1522,2.75,Success,亞瑟班哲明的改變數學教育方案.txt
1523,2.2,Success,Steven Cowley：核融合是能源的未來.txt
1524,Failed,Failed,你從未聽過這樣吹口哨的人.txt
1525,2.2,Success,讓我們嘗試感情正確.txt
1526,Failed,Failed,拜託，拜託，各位。請把「厲害」中的「厲」放回去.txt
1527,Failed,Failed,Linux 大老在想甚麼？.txt
1528,2.2,Success,Jonathan Harris談網路上的祕密.txt
1529,2.2,Success,Jonathan Drori: 花粉背後的故事.txt
1530,2.75,Success,史都華．布來德論城市裡的貧民窟.txt
1531,Failed,Failed,科技设计新思路—如何帮助我们避免注意力被分散.txt
1532,5.5,Success,能用任何語言溝通的文字遊戲.txt
1533,3.263157894736842,Success,Philippe Starck 對設計的深入思考.txt
1534,2.2,Success,Euvin Naidoo：投資非洲.txt
1535,2.1666666666666665,Success,把長毛象復活吧!.txt
1536,2.2,Success,Adam Grosser 和他的永續冰箱.txt
1537,2.2,Success,Mark Applebaum：音樂的瘋狂科學家.txt
1538,2.2,Success,顯示城市互動及隔離的社群地圖.txt
1539,Failed,Failed,如果一個城市死無葬身之地.txt
1540,2.4,Success,路迪克．馬利珊：沒水照樣可以洗澡.txt
1541,Failed,Failed,耶涵．妮詹姆發起全球電影日活動.txt
1542,2.625,Success,Rory Sutherland: 關注細節.txt
1543,Failed,Failed,我如何破解網路交友.txt
1544,2.2,Success,我的女兒，我的老婆，我們的機器人，對永生的探索.txt
1545,Failed,Failed,在 2030 年前，我們如何讓全世界變得更美好？.txt
1546,2.2,Success,關於死亡，我們告訴自己的四個故事.txt
1547,2.2,Success,米爾頓．葛雷瑟談運用設計使構想煥然一新.txt
1548,2.2,Success,麥特米爾斯：用來引發虛擬實境的影像識別.txt
1549,2.2,Success,"Mark Roth: ""暫停生命""即將全然理解與實現.txt"
1550,Failed,Failed,女性該在媒體中為女性發聲.txt
1551,2.2,Success,Freeman Dyson 談論：在太陽系外圍找尋生命.txt
1552,2.2,Success,妮娜‧雅布隆斯基打破膚色的迷思.txt
1553,2.2,Success,克萊格‧溫特爾揭開「合成生命」的面紗.txt
1554,3.6666666666666665,Success,Barry Schuler:基因組學 101.txt
1555,1.8333333333333333,Success,依莎貝‧艾蘭德 (Isabel Allende) 分享熱情的故事.txt
1556,3.1666666666666665,Success,愛情——你們全搞錯了.txt
1557,2.2,Success,你的身體我的畫布.txt
1558,2.2,Success,一種你一無所知但是非常酷的動物－－我們該如何拯救牠？.txt
1559,2.2,Success,Rory Sutherland ：一個廣告人的生命啟示.txt
1560,2.2,Success,超低成本的大學學位.txt
1561,Failed,Failed,為何大規模網路開放課程仍有其重要性?.txt
1562,2.2,Success,Craig Venter即將實現人造生命.txt
1563,1.5714285714285714,Success,達曼恩 · 培林 : 從海水中開採礦物質.txt
1564,Failed,Failed,梅琳達·蓋茲：把節育放回全球議題.txt
1565,2.2,Success,我的水底機器人.txt
1566,2.2,Success,Lee Cronin：印出你的專屬藥物.txt
1567,2.2,Success,在我頭腦中的各種聲音.txt
1568,Failed,Failed,虛擬實境／新聞的展望？.txt
1569,Failed,Failed,別逛街了！很快的你就可以從網路下載新衣服了.txt
1570,2.2,Success,Bruce Aylward：如何永遠根絕小兒麻痺症.txt
1571,2.2,Success,現今世界必須正視之貧窮的隱藏成因.txt
1572,2.2,Success,用統計資料來建立更好的學校.txt
1573,2.2,Success,歡迎來到工業網路的時代.txt
1574,Failed,Failed,戈登·布朗談全球倫理和國家利益.txt
1575,2.2,Success,羅伯特．笈多與約書亞．羅曼的《帕薩加利亞舞曲》二重奏.txt
1576,2.2,Success,關於大腦、癌症及網路，螞蟻教了我們什麼.txt
1577,2.2,Success,為何企業能更好地解決社會問題？.txt
1578,4.2,Success,Rob Forbes 談看的方法.txt
1579,Failed,Failed,小狗狗！現在我吸引到你的注意了——複合性理論.txt
1580,Failed,Failed,隱藏在搜尋結果背後的道德偏差.txt
1581,4.2,Success,茱莉安娜•馬沙杜•費雷拉：奮戰！終止巴西稀有動物非法買賣！.txt
1582,2.2,Success,布恩·皮肯斯: 能源改革—天然氣.txt
1583,Failed,Failed,你是否真的可以辨識出小朋友說謊呢？.txt
1584,3.5,Success,大衛基斯對於氣候變遷的驚人構想.txt
1585,2.2,Success,推特小說的創新之旅.txt
1586,1.5714285714285714,Success, 波爾柯：飛向土星.txt
1587,2.2,Success,YouTube究竟如何看待影音版權議題.txt
1588,2.2,Success,人類起源的探究—Louise Leakey.txt
1589,2.2,Success,Faith Jegede: 我從我自閉症的弟弟們那裡所學到的事.txt
1590,Failed,Failed,小國家的大夢想：廢除石油的使用.txt
1591,2.2,Success,"Becci Manson: 修復相片,重振人生.txt"
1592,Failed,Failed,我們的故事如何跨越世代藩籬.txt
1593,Failed,Failed,如何作出艱難選擇.txt
1594,2.2,Success,Yossi Vardi對抗自體暖化.txt
1595,2.2,Success,艾默里羅文斯：40 年能源計畫.txt
1596,2.2,Success,金英夏：現在就當個藝術家吧！.txt
1597,2.2,Success,麥可．普立查把骯髒污穢的水變成可供飲用.txt
1598,3.6666666666666665,Success,安德烈Ghez: 找寻特大的黑洞.txt
1599,Failed,Failed,Tal Golesworthy: 我是如何修復了我自己的心臟.txt
1600,2.2,Success,伊莉莎白·皮薩尼談性、毒品、愛滋病病毒HIV—讓我們理性點吧!.txt
1601,2.2,Success,Robert Lang全新型態的摺紙.txt
1602,Failed,Failed,獻曲給一位划船勇闖颶風的女英雄.txt
1603,2.6666666666666665,Success,張彤禾: 中國工人的心聲.txt
1604,2.2,Success,漢娜，布蘭契 (Hannah Brencher) : 給陌生人的情書.txt
1605,2.2,Success,演示：更安全實惠的無針頭疫苗注射貼片.txt
1606,Failed,Failed,過錯不能定義你的人生.txt
1607,3.5,Success,Tan Le: 解讀腦電波的頭戴式耳機.txt
1608,Failed,Failed,改變科學的潛在天賦.txt
1609,Failed,Failed,阿里斯•凡尼提基迪斯:  讓地圖能被看懂.txt
1610,2.2,Success,"Jennifer Healey: 如果車子會說話, 就能避免事故發生.txt"
1611,2.2,Success,古樂朋(Nicholas Christakis): 人際關係的潛在影響.txt
1612,1.5714285714285714,Success,Nathan Myhrvold 聊建築、動物攝影和BBQ…….txt
1613,2.75,Success,史提芬．愛廸斯: 一個父親與女兒的連繫，一次一張照片.txt
1614,Failed,Failed,想要創新? 請成為「現在主義者」.txt
1615,2.2,Success,.txt
1616,Failed,Failed,打擊胰腺癌的好消息.txt
1617,Failed,Failed,泰迪熊的詭異故事，以及其所揭露的人類與動物關係.txt
1618,2.2,Success,Sebastian Seung: 我就是我的聯結體.txt
1619,2.2,Success,Carmen Agra Deedy 創作故事.txt
1620,Failed,Failed,在科技和生物的交鋒處進行設計.txt
1621,2.2,Success,Garth Lenz: 石油的真實代價.txt
1622,Failed,Failed,如何隨處種小型森林.txt
1623,2.2,Success,Zeresenay Alemseged 尋找人類的起源.txt
1624,Failed,Failed,患有強迫症的憂鬱貓狗 — 動物的精神病對人類的意義.txt
1625,2.4,Success,Julia Sweeney與八歲女兒的對話.txt
1626,2.2,Success,為何人們需要詩.txt
1627,2.2,Success,馬丁‧賈克 (Martin Jacques)：了解中國的崛起.txt
1628,2.2,Success,Chris Jordan以圖像展示令人震驚的統計數據.txt
1629,2.2,Success,兩首小詩探討狗狗的思維（輪廓）.txt
1630,2.2,Success,Karen Bass: 未映的片段，野性的自然.txt
1631,2.2,Success,Halla Tomasdottir：一個女性怎樣面對冰島的金融危機.txt
1632,2.2,Success,菲利浦津巴多對時間概念的詮釋.txt
1633,2.2,Success,理查•布蘭森的三萬呎高空生活.txt
1634,Failed,Failed,Rogier van der Heide談為什麼光明需要黑暗.txt
1635,Failed,Failed,政府不明白網路世界的戰爭: 我們需要駭客.txt
1636,Failed,Failed,為何我們都需要情緒急救.txt
1637,2.909090909090909,Success,黛安班斯考特—重生的統一教信徒: 異教的思考模式.txt
1638,2.2,Success,Mitchell Jpachim: 不要蓋房子，長一個!.txt
1639,2.2,Success,寇克‧史圖朗 (Kirk Citron)：接下來為您播報，真正重點新聞.txt
1640,2.4444444444444446,Success,為什麼目擊者錯認.txt
1641,2.2,Success,查爾斯·弗萊舍獨創：萬物皆屬“莫利德”.txt
1642,2.2,Success,Gary Lauder設計的新交通標誌：輪流通行.txt
1643,2.2,Success,認識世界級貪腐的幕後黑手.txt
1644,2.75,Success,Adam Garone:  一起留小鬍子，拯救男性健康.txt
1645,2.2,Success,穆斯林生活的美麗和多樣.txt
1646,Failed,Failed,Hyeonseo Lee: 我的北韓逃亡記.txt
1647,2.4444444444444446,Success,為什麼宇宙會存在？.txt
1648,Failed,Failed,Sarah Kay: 如果我有個女兒.txt
